Date,Open,High,Low,Close,Adj Close,Volume
2007-04-05,299.862488,301.5,296.524994,298.549988,216.812546,2533992
2007-04-09,300.125,306.6875,300.125,304.299988,220.988266,2284524
2007-04-10,304.299988,306.25,298.837494,299.337494,217.384445,3480240
2007-04-11,301.350006,302.362488,296.75,297.637512,216.149841,3826336
2007-04-12,297,302.25,293,300.237488,218.038086,3694956
2007-04-13,302.5,317.100006,298.5,315.5,229.121979,9778848
2007-04-16,321,326.475006,317.5625,320.0625,232.435379,9986220
2007-04-17,321.424988,328.75,309.5,312.5625,226.988739,10464964
2007-04-18,313.5,316.25,310.25,311.875,226.489456,2853584
2007-04-19,307.5,312,301.274994,310.725006,225.654297,3164652
2007-04-20,313,316.987488,312.524994,314.412506,228.332291,2870752
2007-04-23,313.75,317.450012,311.25,311.950012,226.543884,2265224
2007-04-24,311,315.5,304.75,306.212494,222.377167,6922516
2007-04-25,306.25,306.725006,302,305.337494,221.741745,21752404
2007-04-26,306.75,312.399994,305,310.100006,225.200409,5941756
2007-04-27,308.75,309.125,304.3125,308.625,224.129211,4805284
2007-04-30,310.262512,317.475006,301.25,316.5,229.848236,3888052
2007-05-03,318.700012,323.700012,318.137512,322.549988,234.241791,6643028
2007-05-04,324.75,332.475006,317.25,318.262512,231.128189,7101200
2007-05-07,320.5,321.225006,316.287506,318.225006,231.101044,5553328
2007-05-08,317.5,320,314.3125,316.637512,229.948135,8191004
2007-05-09,325,325,306.25,309.875,225.037003,4699828
2007-05-10,311.25,322.475006,306.5,307.424988,223.257706,3044200
2007-05-11,312.5,314.75,302.5,313.137512,227.406281,3867656
2007-05-14,319.625,319.625,311.524994,312.5625,226.988739,1260376
2007-05-15,315,315,306.25,309.512512,224.773743,4203120
2007-05-16,316.25,316.25,302.637512,306.049988,222.259247,6523616
2007-05-17,308.274994,313.424988,307.5,312.5,226.943237,2931260
2007-05-18,314.987488,319,312.5,313.212494,227.460785,2921004
2007-05-21,317.5,317.5,307.5,309.262512,224.592178,2856844
2007-05-22,309.375,311,305.262512,307.662506,223.430252,6160224
2007-05-23,310.375,310.375,306.274994,308.350006,223.929565,1271812
2007-05-24,312.5,312.5,305.25,306.1875,222.359116,4552804
2007-05-25,305.237488,308.75,302,307.487488,223.303207,5244168
2007-05-28,312.5,312.5,305.887512,306.375,222.495239,2585172
2007-05-29,306.225006,308.75,305,307.787506,223.521011,2967280
2007-05-30,312.5,312.5,302.549988,303.912506,220.706955,2600056
2007-05-31,307.25,307.25,300,302.087494,219.381577,5176492
2007-06-01,307.274994,307.274994,302.787506,304.674988,221.26062,1728988
2007-06-04,307,312.5,300.5,302.024994,219.336212,1853384
2007-06-05,304.450012,304.450012,300,302.012512,219.327164,1751600
2007-06-06,303.75,304.25,294.549988,300.087494,217.929123,3832020
2007-06-07,300,303.600006,291.325012,301.75,219.136444,2008940
2007-06-08,301.625,307.625,297.5,305.024994,221.514786,6019076
2007-06-11,309.137512,309.850006,304.512512,305.337494,221.741745,2648136
2007-06-12,302.5,307.5,300,304.337494,221.015564,1402072
2007-06-13,304.75,305,298.325012,300.8125,218.455673,1768488
2007-06-14,302.5,305,300.325012,301.137512,218.691711,4176068
2007-06-15,305,305,295,296.100006,215.749847,4983152
2007-06-18,298.25,298.75,290,290.649994,211.778732,2874456
2007-06-19,291.274994,291.375,285.825012,290,211.305069,3495436
2007-06-20,290.25,293.25,285.25,286.75,208.937119,4024968
2007-06-21,286.25,287.700012,282.5,286.399994,208.681992,3043728
2007-06-22,286.25,288.75,283.625,284.987488,207.652817,2677304
2007-06-25,284.987488,287.5,279.6875,281.4375,205.066147,2803776
2007-06-26,282.75,285,279.462494,280.4375,204.337555,2832744
2007-06-27,282.475006,284.674988,281,283.287506,206.414169,2956696
2007-06-28,285.987488,285.987488,281.25,284.212494,207.088104,4342792
2007-06-29,285.25,289,285.012512,287.337494,209.365036,3004456
2007-07-02,288.25,288.25,282.75,283.612488,206.65094,1477152
2007-07-03,287.5,287.5,281,281.899994,205.403107,1829368
2007-07-04,282,285,279,279.412506,203.590561,2415464
2007-07-05,282.049988,282.049988,275.200012,277.912506,202.497665,3179204
2007-07-06,278.75,291.225006,275.024994,289.662506,211.059219,7605684
2007-07-09,292.100006,295.600006,291.25,294.1875,214.356262,5359768
2007-07-10,296.25,300,292,295.787506,215.522064,7492968
2007-07-11,295.5,296.25,275,287.225006,209.283127,6062124
2007-07-12,288.75,292.25,283.5,290.637512,211.769577,5763944
2007-07-13,309.024994,315.375,282.5625,284,206.933197,5784648
2007-07-16,283.75,284.5,278.5,282.075012,205.530594,3990240
2007-07-17,293.950012,293.950012,287.5,288.9375,210.530914,6164688
2007-07-18,289.25,292.5,286.837494,291.662506,212.516525,4371180
2007-07-19,291.75,296.25,291.375,295.549988,215.348953,4075512
2007-07-20,297.25,297.487488,291.850006,293.975006,214.201416,3744932
2007-07-23,292.450012,298.75,290.524994,297.737488,216.942902,4716456
2007-07-24,297.475006,298,291.75,292.975006,213.472855,3127176
2007-07-25,292,292.75,286.25,287.049988,209.155579,2670172
2007-07-26,288.75,302.5,286.274994,297.274994,216.605972,6002804
2007-07-27,290,293.75,281.5,288.25,210.561218,3203236
2007-07-30,287.5,292.5,282.5625,284.112488,207.538879,1835848
2007-07-31,287.75,290.5,282.5,289.075012,211.16391,3218540
2007-08-01,286.25,286.25,277.75,278.787506,203.649033,4382172
2007-08-02,280,281.125,272.5,273.787506,199.996643,1912008
2007-08-03,278.5,278.5,270.875,274.225006,200.316208,1993184
2007-08-06,272.5,279.5,268.5,274.862488,200.781876,2737548
2007-08-07,278.274994,279.450012,273.524994,277.325012,202.580704,2985212
2007-08-08,287.5,292.25,279.5,288.149994,210.488098,4055164
2007-08-09,290,297.212494,283.799988,286.424988,209.228073,5074436
2007-08-10,278.75,288.375,270.100006,286.125,209.008865,6290560
2007-08-13,287.5,287.5,281.287506,283.625,207.182816,1205524
2007-08-14,283.75,285,280,282.5625,206.406616,1222796
2007-08-16,275,279.899994,271.25,272,198.690887,6663120
2007-08-17,272,273.25,259.799988,264.037506,192.874405,6901104
2007-08-20,270.875,274.850006,262.774994,263.887512,192.764847,4386844
2007-08-21,269.125,269.125,251.125,253.8125,185.405243,4363364
2007-08-22,255,258.174988,249,256.475006,187.350204,3826620
2007-08-23,258,262,251,251.975006,184.063019,3113748
2007-08-24,253.75,256.625,249.875,254.600006,185.980515,1926972
2007-08-27,256.237488,259.700012,255.012497,256.625,187.459717,2666856
2007-08-28,259,259.75,252.75,257.1875,187.870697,2263504
2007-08-29,255,259.950012,250.25,257.899994,188.391037,3196688
2007-08-30,260.5,264.75,256.25,261.5,191.020905,7003172
2007-08-31,263,267.424988,261.75,266.087494,194.371933,2377496
2007-09-03,267.5,268.75,263.350006,265.3125,193.805786,2496264
2007-09-04,266.25,271.924988,265.25,266.524994,194.691528,2182756
2007-09-05,266.75,270.737488,266.274994,268.087494,195.83287,3516964
2007-09-06,266.25,270.25,265.25,269.5,196.864624,1871860
2007-09-07,269.25,271.125,267.5,269.0625,196.545029,1691576
2007-09-10,269.0625,269.0625,261,261.8125,191.249084,2201060
2007-09-11,273.612488,273.612488,255,255.837494,186.884476,3386556
2007-09-12,257.5,259.4375,253.375,253.899994,185.469223,2344104
2007-09-13,256.225006,258.75,252.600006,257.700012,188.245026,2153072
2007-09-14,262.5,262.5,254.524994,255.612503,186.720123,1900228
2007-09-17,256.25,257.950012,248.925003,249.412506,182.191132,5086176
2007-09-18,249.25,251.925003,248.25,250.612503,183.067703,4942808
2007-09-19,256.25,258.424988,254.300003,255.762497,186.829773,4642668
2007-09-20,255,255.524994,249.300003,250.512497,182.994644,2355156
2007-09-21,247.75,256.25,244.5,254.449997,185.870895,7928660
2007-09-24,255,257.5,250.050003,251.8125,183.944305,3595068
2007-09-25,252.5,253.5,249.050003,250.425003,182.93074,5400496
2007-09-26,252.5,262.200012,251.25,260.1875,190.062027,8340892
2007-09-27,262.5,266.875,261.75,265.625,194.034073,8602140
2007-09-28,256.25,270,256.25,265.037506,193.604843,6249532
2007-10-01,265.25,265.25,255.75,260.412506,190.226486,2176580
2007-10-03,262.5,273.75,262.475006,269.799988,197.083786,5122872
2007-10-04,271.25,271.25,263.5,269.825012,197.102066,4359804
2007-10-05,269.825012,269.825012,264.325012,268.200012,195.915131,1744048
2007-10-08,270.262512,274.700012,265.549988,269.587494,196.928619,2662144
2007-10-09,270,276.200012,268.825012,273.737488,199.960114,3707640
2007-10-10,276.174988,282.5625,274.600006,281.375,205.539108,3983236
2007-10-11,283.75,283.850006,265,268,195.768921,5598340
2007-10-12,263,268.75,257.575012,265.875,194.21669,4912920
2007-10-15,267.5,272.912506,264.9375,268.537506,196.161606,6871600
2007-10-16,275,278.75,265.25,267.100006,195.111557,7060528
2007-10-17,265,278.75,250,273.674988,199.914444,6924440
2007-10-18,283.75,287.475006,269.325012,280.962494,205.237839,13645436
2007-10-19,286.962494,287.5,270.600006,277.212494,202.498489,8094132
2007-10-22,279.25,279.25,266.274994,267.987488,196.290878,3836808
2007-10-23,267,275,264.75,265.899994,194.761871,5862364
2007-10-24,275,275,260.825012,262,191.905334,4100988
2007-10-25,264.75,265,259.537506,262.399994,192.198227,4925272
2007-10-26,262.5,271,260.549988,267.825012,196.171921,2960060
2007-10-29,272.25,272.5,265.350006,267,195.567657,3536052
2007-10-30,268,268.75,260.075012,262.125,191.996857,3145804
2007-10-31,261.75,265.924988,254.25,259.5,190.074158,47216528
2007-11-01,263.75,263.75,254.875,255.762497,187.336609,5518404
2007-11-02,252.5,257.5,250.75,255.300003,186.997742,3494680
2007-11-05,255.25,257.700012,251.3125,252.824997,185.184906,1876468
2007-11-06,253.75,254.949997,250,251.074997,183.903137,2198988
2007-11-07,251.274994,252.287506,246.524994,249.262497,182.575546,3504016
2007-11-08,247.524994,249.949997,245,247.412506,181.220459,2686964
2007-11-12,246.3125,246.3125,240,240.962494,176.49614,5280988
2007-11-13,240.962494,243.175003,231.662506,236.837494,173.47467,4697988
2007-11-14,240,261.274994,240,246.675003,180.680252,3588368
2007-11-15,247.75,249.475006,242.5,245.050003,179.490067,2295396
2007-11-16,245,249.5,241.787506,245.725006,179.984406,3666816
2007-11-19,240.024994,251.75,240.024994,248.375,181.92543,2943548
2007-11-20,247.25,247.25,239.524994,240.324997,176.029099,4111392
2007-11-21,240.324997,245,234,236.199997,173.007767,3337028
2007-11-22,242.425003,242.425003,233.75,237.550003,173.996628,2402356
2007-11-23,238.125,241.5,237.4375,240.237503,175.965027,2273540
2007-11-26,245,248.5,242.5,246.274994,180.387283,2234300
2007-11-27,247.625,249.725006,242.524994,248.987503,182.37413,1503964
2007-11-28,250,250.949997,242.5,244.125,178.8125,2927688
2007-11-29,250,250.125,238.75,241.512497,176.898895,5029688
2007-11-30,241.512497,254.5,241.512497,253.050003,185.349747,5334612
2007-12-03,254,266.5,252.600006,262.475006,192.253189,6516348
2007-12-04,262.475006,262.5,256.262512,257.424988,188.55423,1783824
2007-12-05,257.5,261.25,255.125,258.299988,189.19516,2069240
2007-12-06,260,262.924988,257.799988,258.887512,189.625458,4163452
2007-12-07,260,268.012512,256.5625,265.649994,194.578751,4805808
2007-12-10,267.524994,268.5,257.5,258.899994,189.634567,3864020
2007-12-11,262.25,262.25,256.3125,260.325012,190.678391,2907456
2007-12-12,257.049988,265,256.524994,263.350006,192.894135,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,188.536026,4645736
2007-12-14,253.824997,263.75,253.824997,260.100006,190.513596,2720436
2007-12-17,268.100006,268.100006,251.25,253.100006,185.386353,3203328
2007-12-18,252.5,260,250.824997,251.225006,184.012955,3845860
2007-12-19,253,257.200012,252,256.125,187.602051,2671020
2007-12-20,257.375,263.487488,255.75,261.337494,191.420013,3036020
2007-12-24,270,280,262.5,277.424988,203.203461,4655664
2007-12-26,278.75,279.924988,271.537506,275.075012,201.482178,2905996
2007-12-27,276.274994,280,271.637512,277.6875,203.395752,4008568
2007-12-28,275,275,265,270.537506,198.158661,2196596
2007-12-31,270.75,274.012512,263,269.350006,197.288879,2156168
2008-01-01,269.25,269.25,263,263.637512,193.104675,928388
2008-01-02,265,265.25,257.875,262.5,192.27153,2864924
2008-01-03,257.524994,261.25,251.337494,252.762497,185.139191,5168280
2008-01-04,252.762497,255.725006,250.574997,251.300003,184.067963,2318868
2008-01-07,250,252.199997,243.125,243.899994,178.647751,3647344
2008-01-08,245,248,242.324997,246.962494,180.890839,3207732
2008-01-09,248.699997,251.5,247.475006,249.074997,182.438202,2450128
2008-01-10,249.5,252.375,240.5,245.412506,179.755615,3342376
2008-01-11,228.837494,251,228.837494,247.4375,181.2388,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287506,176.001678,4158864
2008-01-15,241.25,242,233.5,235,172.128784,2935588
2008-01-16,235,241.675003,231.25,236.237503,173.035187,3131956
2008-01-17,241.449997,241.5,229.75,230.675003,168.960876,6302096
2008-01-18,232.375,235,224.274994,225.800003,165.390106,4333816
2008-01-21,226,226.175003,201.3125,207.762497,152.178299,4840032
2008-01-22,203.675003,247.5,181.25,200.0625,146.538391,6376872
2008-01-23,214.75,222.5,201.25,217.987503,160.268555,5359120
2008-01-24,217.5,222,206.4375,210.8125,154.993362,2013336
2008-01-25,213.25,224.425003,212.524994,221.149994,162.59375,2243116
2008-01-28,217.5,217.5,206.25,213.574997,157.024429,2485660
2008-01-29,214,221.149994,213.75,216.925003,159.487457,3258712
2008-01-30,220.5,223,215,217.462494,159.882538,3032856
2008-01-31,217.5,222.5,208.837494,218.4375,160.599396,5966956
2008-02-01,221.25,235.274994,218.324997,232.375,170.846588,4169520
2008-02-04,236.25,247.25,234.75,243.912506,179.329117,3730520
2008-02-05,240,243.75,233.912506,238.762497,175.542755,1722872
2008-02-06,232.5,232.5,223.625,226.524994,166.545502,4007952
2008-02-07,226.524994,226.524994,217.762497,219.762497,161.573578,2574652
2008-02-08,221,231.25,220,224.600006,165.130219,2576820
2008-02-11,224.600006,233,215.024994,226.524994,166.545502,3200988
2008-02-12,226.25,231.25,215,216.162506,158.926819,5161328
2008-02-13,218.75,224.25,212.824997,217.237503,159.717163,2185376
2008-02-14,221.25,225,215.25,218.449997,160.608643,2246480
2008-02-15,215,221.762497,215,218.175003,160.406464,2213044
2008-02-18,218.175003,218.75,212.5,213.300003,156.822235,1723160
2008-02-19,214,221,213.75,218.862503,160.911896,1947288
2008-02-20,219.975006,223.662506,218.3125,221.524994,162.86937,3060624
2008-02-21,224.5,232.75,220.5,228.662506,168.11705,3562052
2008-02-22,230,230.225006,221.25,225.137497,165.525421,2401516
2008-02-25,232,232.25,222.5625,225.1875,165.56218,3255460
2008-02-26,231,231,223.75,224.600006,165.130219,4999584
2008-02-27,227,228.712494,218.512497,219.387497,161.297836,2364056
2008-02-28,221.25,222.5,218,220.225006,161.913666,5579004
2008-02-29,220,222.925003,215.875,219.350006,161.270279,3416480
2008-03-03,216.5,217.175003,210,212.149994,155.9767,3141328
2008-03-04,214.5,217.5,211.774994,214.699997,157.851578,3010532
2008-03-05,211.25,220.699997,211.25,218.824997,160.884369,2209348
2008-03-07,215.649994,216.524994,210.5625,211.537506,155.526459,1996828
2008-03-10,211.537506,213.5,207.5,208.412506,153.228897,2494168
2008-03-11,210,210,205,205.875,151.36322,4043520
2008-03-12,209.75,212.5,202.5625,205.887497,151.372452,1884412
2008-03-13,203.75,203.75,190.25,194.925003,143.312561,3408600
2008-03-14,195,203.225006,187.5,200.962494,147.751495,2216056
2008-03-17,193.75,199.425003,192.1875,197.962494,145.545807,1958904
2008-03-18,197.5,207.199997,192.5,204.425003,150.29715,3596080
2008-03-19,207,210,201.387497,202.862503,149.148392,4361924
2008-03-24,202.862503,209.375,202.862503,205.925003,151.400009,3301984
2008-03-25,210,224.962494,208.75,219.125,161.104874,2928896
2008-03-26,235,235,212.887497,219.587494,161.444931,2171768
2008-03-27,218,219,210.274994,213.125,156.693604,6151152
2008-03-28,213.25,218.675003,213,217.762497,160.103165,3633696
2008-03-31,217.762497,217.762497,199.25,202.612503,148.964539,4051860
2008-04-01,205,213.225006,202.5,208.087494,152.989899,2086728
2008-04-02,212.5,217.25,212.3125,212.8125,156.463791,1428844
2008-04-03,212.5,223,212.5,221.350006,162.740768,3287172
2008-04-04,221.5,222.475006,215.012497,218.225006,160.443176,2020844
2008-04-07,223.75,230.024994,219.550003,226.024994,166.177917,3659528
2008-04-08,226.25,226.75,218.75,221.837494,163.099197,4055352
2008-04-09,220,223,217.25,219.0625,161.058914,1482600
2008-04-10,220,229.912506,219.25,224.887497,165.341599,2925932
2008-04-11,225.762497,231.25,223.3125,227,166.894714,2189264
2008-04-15,230.5,246.25,220.100006,243.537506,179.053436,5703772
2008-04-16,246.25,250.5,240.5,242.975006,178.639862,6438768
2008-04-17,249.925003,252.5,244.887497,250.225006,183.970215,3999556
2008-04-21,252.25,258.75,246.649994,248.350006,182.59169,3399296
2008-04-22,246.237503,246.237503,220.5,221.800003,163.071625,13785196
2008-04-23,221.75,226.425003,220.012497,222.287506,163.430023,6326156
2008-04-24,226,226.225006,216,222.6875,163.724106,15290096
2008-04-25,228,228,221.25,222.324997,163.457565,6828568
2008-04-28,202.25,224,180,220.425003,162.060699,6598136
2008-04-29,220.512497,232.5,217.537506,227.637497,167.363495,16209848
2008-04-30,229.024994,233.9375,226.625,230.25,169.28421,9487980
2008-05-02,231.25,240.5,231,235.9375,173.46579,5298780
2008-05-05,236.25,237.375,230.287506,231.862503,170.469757,3613764
2008-05-06,227.5,237.5,218.149994,234.262497,172.234268,3982796
2008-05-07,237.5,244.975006,237.5,241.6875,177.693253,12585540
2008-05-08,241.225006,241.25,229.5,236.75,174.06311,10845832
2008-05-09,239.75,239.75,227.5,229.25,168.548996,4492296
2008-05-12,229.25,233.712494,227.574997,231.725006,170.368622,3898508
2008-05-13,232.5,235.350006,222.25,226.262497,166.352448,4462876
2008-05-14,226.25,244.737503,222.787506,242.787506,178.501984,9373188
2008-05-15,243.25,250.5,240.024994,246.1875,181.001831,7177896
2008-05-16,248.5,248.5,242.125,245.262497,180.321686,3838648
2008-05-20,243.75,247.5,236.8125,239.024994,175.735779,4946904
2008-05-21,232,242,228.75,241.274994,177.389954,3140184
2008-05-22,239.125,246.375,237.75,240.287506,176.663925,5445200
2008-05-23,243.725006,244.925003,231.524994,233.100006,171.379608,5401384
2008-05-26,230,240.725006,229,238.862503,175.616302,5457272
2008-05-27,245,248.5,236.5,242.225006,178.088425,5682072
2008-05-28,242.524994,253.8125,242.524994,252.362503,185.541779,5469588
2008-05-29,252.25,257.087494,246,248.662506,182.821518,8258940
2008-05-30,247.75,262.25,244.5,259.787506,191.000717,15485284
2008-06-02,253.75,264.350006,241.25,245.962494,180.836319,7054764
2008-06-03,240,247.5,234.537506,243.787506,179.237228,4900256
2008-06-04,247.449997,247.449997,236.587494,239.1875,175.855286,3787856
2008-06-05,241.024994,249.199997,241,245.462494,180.468704,5905256
2008-06-06,247.5,249.662506,239.449997,241.550003,177.592148,4137784
2008-06-09,225.5625,241.225006,222.5,228.524994,168.015991,6140140
2008-06-10,227.5,229.75,216.75,219.75,161.564346,6155372
2008-06-11,222.5,227.5,220,222.587494,163.650604,4113368
2008-06-12,223.5,225.600006,214.25,222.0625,163.264618,2464004
2008-06-13,220,230.475006,220,227.399994,167.188843,6732432
2008-06-16,229.75,232,225.8125,227.699997,167.409363,6541784
2008-06-17,226.25,231.75,226.25,230.324997,169.339325,3504824
2008-06-18,230.199997,230.25,222.75,225.225006,166.493362,6431336
2008-06-19,220.0625,224.5,220,222,164.109238,3289068
2008-06-20,224.975006,224.975006,210.387497,215.962494,159.646133,8157760
2008-06-23,215.962494,219.862503,210.75,214.612503,158.648254,3572312
2008-06-24,212.5,216.925003,205.850006,211.100006,156.051682,9287176
2008-06-25,210,221.25,207.824997,219.199997,162.039383,5914196
2008-06-26,221,224.5,215.100006,220.337494,162.88031,7028316
2008-06-27,220.337494,220.337494,212.787506,216.375,159.951141,6260948
2008-06-30,217.75,219.5,212.5,214.550003,158.602036,3258044
2008-07-01,216.25,218,208.762497,211.925003,156.661514,5059616
2008-07-02,212.5,222,210,219.125,161.984009,8141112
2008-07-03,220.25,220.25,205.137497,214.162506,158.315628,4172528
2008-07-04,217.475006,217.512497,208.875,211.125,156.070145,3939584
2008-07-07,211.25,216,208,213.0625,157.502396,1794132
2008-07-08,207.537506,211.25,204.5,207.550003,153.427399,3947624
2008-07-09,212.5,222.487503,212.5,219.1875,162.030212,3578548
2008-07-10,217.5,222.25,213.087494,217.100006,160.487045,3504368
2008-07-11,229.25,235.75,196.350006,199.649994,147.587555,5523784
2008-07-14,200,200,190.25,191.962494,141.904587,4559896
2008-07-15,191.962494,196.612503,184.287506,187.662506,138.725952,4509844
2008-07-16,188.662506,193.412506,178.975006,182.024994,134.558517,5739900
2008-07-17,183.75,196.725006,182.512497,195.8125,144.750687,10350716
2008-07-18,195,200.5,187.25,198.462494,146.709686,8339496
2008-07-21,199.75,203.75,195.75,203.199997,150.211761,3582068
2008-07-22,204,210.987503,201.512497,207.962494,153.73233,4241164
2008-07-23,207.5,217.5,204.725006,215.137497,159.036377,5971420
2008-07-24,218.625,218.625,198.087494,200.637497,148.317474,11742336
2008-07-25,199.800003,212.375,195.5,199.800003,147.698318,8842536
2008-07-28,200,204.237503,196.25,201.5625,149.001221,1969372
2008-07-29,201.675003,203.449997,198,202.237503,149.500198,2472192
2008-07-30,211.5,211.5,200,209.737503,155.044464,4420076
2008-07-31,210,210.5,205.375,208.4375,154.636459,5195580
2008-08-01,206.25,214.237503,202.8125,210.162506,155.916229,4011724
2008-08-04,203.75,210,202.75,203.837494,151.223816,5238928
2008-08-05,203.850006,208.75,201.3125,207.425003,153.885284,4768200
2008-08-06,209.975006,217.487503,209.100006,215.137497,159.607086,5009932
2008-08-07,214.75,217.475006,211.25,213.337494,158.271729,3072320
2008-08-08,211.237503,214.25,208.350006,211.274994,156.741501,2086672
2008-08-11,213,214.449997,206.125,208.487503,154.673538,3405100
2008-08-12,208.75,210.925003,203.75,204.8125,151.947052,3323504
2008-08-13,200,209.425003,200,207.074997,153.625626,3697968
2008-08-14,207.25,211.162506,202.75,208.300003,154.534409,3741508
2008-08-18,210,213.100006,208.75,210.387497,156.08313,1956648
2008-08-19,211.125,212.75,208.774994,210.3125,156.027466,1953300
2008-08-20,210.675003,212.25,208.75,210.399994,156.092361,1127256
2008-08-21,209,210.5,203.800003,204.462494,151.687424,1976516
2008-08-22,204.75,206.1875,200.875,204.75,151.900726,2645284
2008-08-25,206,208.75,204,204.550003,151.752365,942244
2008-08-26,202.487503,209.237503,202.487503,208.512497,154.692062,2205004
2008-08-27,205.024994,209,203.274994,204.612503,151.798737,2131788
2008-08-28,205,206.0625,195.662506,198.087494,146.957916,6580688
2008-08-29,200,204.987503,200,203.050003,150.639557,1998500
2008-09-01,203.75,205,201.75,203.737503,151.149582,1527432
2008-09-02,203.737503,213.25,203.737503,212.199997,157.427826,2647848
2008-09-04,211.25,213.699997,208.087494,211.050003,156.574646,2461676
2008-09-05,212.5,212.5,206.25,209.600006,155.498901,2445368
2008-09-08,215,218.600006,210.5,214.175003,158.89299,5170432
2008-09-09,213.75,217.925003,210,216.199997,160.39534,2815328
2008-09-10,215.287506,217.550003,212.024994,212.725006,157.817276,3063456
2008-09-11,212.725006,217,207.25,209.175003,155.183578,1908976
2008-09-12,216.25,216.25,200.237503,202.637497,150.333496,3573964
2008-09-15,195,199.75,186.25,190.149994,141.069183,8550948
2008-09-16,187.375,187.75,181.25,187.212494,138.889954,5072364
2008-09-17,187,191.162506,182,182.524994,135.412354,4200868
2008-09-18,182,187.25,167.75,180.287506,133.752411,6357104
2008-09-19,194.925003,194.925003,182.524994,191.712494,142.228394,9544368
2008-09-22,217,217,188.25,191.699997,142.219147,4472944
2008-09-23,178.837494,191.925003,178.837494,180.25,133.724594,2966120
2008-09-24,181.137497,187,172.574997,178.262497,132.250092,7380724
2008-09-25,178.274994,179.962494,167.762497,172.100006,127.678253,15122632
2008-09-26,175,175,166.550003,169.050003,125.415459,4217244
2008-09-29,169.699997,169.699997,153,155,114.991982,5578636
2008-09-30,148,169.175003,147.5,166.399994,123.449532,8391372
2008-10-01,167.399994,171.225006,161.337494,167.9375,124.590126,6017916
2008-10-03,166.237503,166.237503,160.587494,164.375,121.947159,4172404
2008-10-06,162.8125,162.8125,150,154.75,114.806549,5882984
2008-10-07,157.787506,166.25,141.5,143.975006,106.812767,8884604
2008-10-08,138.75,140.737503,127,136.649994,101.378464,8301380
2008-10-10,135,137.5,120.099998,131.199997,97.335197,13742076
2008-10-13,131.987503,150.725006,131.199997,143.212494,106.247063,13866024
2008-10-14,149.75,154.850006,145.337494,148.175003,109.92865,7424624
2008-10-15,146.25,147.162506,133.824997,135.774994,100.729279,5308752
2008-10-16,131.25,132.175003,116.974998,123.75,91.808121,8031800
2008-10-17,125,132.25,111.25,113.462502,84.176003,9743540
2008-10-20,124.162498,126.25,113.8125,122.837502,91.131203,12413060
2008-10-21,134.600006,141.975006,123.337502,139.774994,103.696823,11804900
2008-10-22,138.75,138.75,127.775002,136.662506,101.387764,6020668
2008-10-23,131.162506,147,125.3125,136.824997,101.508247,10501016
2008-10-24,125.925003,134.100006,110,124.712502,92.522194,8479936
2008-10-27,120.25,129.5,103.837502,124.1875,92.13269,8972576
2008-10-29,140.5,143.75,132.5625,135.199997,100.91214,10955572
2008-10-31,142.25,148.75,132.4375,134.375,100.296341,10375980
2008-11-03,139.987503,145.75,131.762497,136.850006,102.143677,7532020
2008-11-04,149.149994,149.149994,122.5,127.125,94.88501,9422540
2008-11-05,128.75,137.225006,125,126.599998,94.493179,9233164
2008-11-06,132.125,132.125,120.525002,125.050003,93.336273,7861916
2008-11-07,125,133.75,121.4375,131.287506,97.991898,5877720
2008-11-10,137.475006,138.125,128.762497,136.612503,101.966423,4099016
2008-11-11,135.5,136.9375,130,132.212494,98.682297,6498776
2008-11-12,132.212494,138.612503,128.762497,133.725006,99.811218,7742044
2008-11-14,136.25,137.125,130.875,132.712494,99.055481,6617464
2008-11-17,132.25,134.25,126.375,129.75,96.844315,8090972
2008-11-18,130,130,120,120.787498,90.15477,9755152
2008-11-19,122.5,124,117.925003,120.662498,90.061508,8175088
2008-11-20,120,120,115,118.25,88.260834,5016448
2008-11-21,117.425003,129.25,115,126.612503,94.50251,6845692
2008-11-24,126,132.912506,122.5625,129.975006,97.012268,8370556
2008-11-25,129.774994,134.987503,125.012497,126,94.045326,5774020
2008-11-26,125.8125,132.5,124.287498,131.862503,98.421089,6135556
2008-11-27,131.862503,131.862503,131.862503,131.862503,98.421089,0
2008-11-28,129.5,142,129.5,139.850006,104.382874,12138064
2008-12-01,139.850006,148.4375,139.087494,141.037506,105.269211,11958704
2008-12-02,142.5,142.5,130.762497,133.212494,99.428696,6658808
2008-12-03,134.087494,137.925003,130.399994,133.699997,99.792526,9997992
2008-12-04,133.75,138.425003,125.837502,137.350006,102.516876,8256508
2008-12-05,134.600006,136.324997,129.5625,130.449997,97.366783,7105448
2008-12-08,133.75,136.5625,128.100006,130.5625,97.45076,7621404
2008-12-10,137.449997,139.199997,132.375,135.262497,100.958824,8088380
2008-12-11,137.425003,137.425003,125.5,126.912498,94.726402,7300252
2008-12-12,127.487503,127.487503,118.8125,120.324997,89.80957,7121036
2008-12-15,125.5,125.5,116.8125,117.412498,87.635727,5997716
2008-12-16,117.5,121.224998,116.25,119.837502,89.445709,5847868
2008-12-17,121.337502,123,118,119.324997,89.063171,6476068
2008-12-18,118.724998,128.524994,118,127.625,95.258217,5723936
2008-12-19,125.75,133.5,123.525002,128.387497,95.827362,4943988
